hp	knockback	speed	attack power	attack recoil	range	money given	?	width	?2	is red	area?	foreswing	is floating	is black	is metal	is white	is angel	is alien	is zombie	knockback chance	freeze chance	freeze time	slow chance	slow time	crit chance	base destroyer	wave chance	wave lenght	weak chance	weak time	weak power	berserk hp	berserker power	survive	start range	end range	immune wave	?3	knockback immune	freeze immune	slow immune	weaken immune	burrow times	burrow lenght * 4	revives times	revive time	revive hp	is witch	dojo base	?4	?5	?6	?7	death anim	2nd damage	3rd damage	2nd frame	3rd frame	ability on 1st	ability on 2nd	ability on 3rd	?8	?9	barrier	warp chance	warp time	warp lenght	?10	is star alien	?11	is eva	is relic	curse chance	curse time	?12	?13	?14	?15	posion chance	poison damage	volcano chance	first range * 4	second range * 4	volcano lenght	fullswing	en names	jp names	enemy code	backswing	real tba
4000000	12	8	22222	0	255	2222	0	320	0	0	1	27	0	0	0	1	0	0	0	0	0	0	0	0	0	0	100	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	22222	22222	34	52	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	Hermit Cat	ネコ仙人	354	27	79
360000	4	3	3789	65	900	800	0	320	0	0	1	20	0	0	0	1	0	0	0	0	0	0	100	1800	0	0	0	0	0	0	0	0	0	0	1100	300	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	Croakley	ケロ助	355	21	149
36000	4	24	1500	0	160	450	0	320	0	0	1	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16			356	10	16
100000	3	6	3000	21	360	2000	0	320	0	0	1	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58			357	40	59
55	3	16	300	10	120	200	0	320	0	0	0	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16			358	6	29
2400	2	24	2400	0	300	900	0	320	0	0	1	27	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76			359	49	76
7000	3	12	500	15	120	100	0	320	0	0	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	35	10	3000	3000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	Shibalien Elite	エリートエイリワン	360	8	37
14000	2	14	750	0	150	450	0	320	0	0	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	100	100	2000	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	Star Peng	スター・ペン	361	16	24
15000	5	15	567	0	165	500	0	320	0	0	1	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	6000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	General GreGory	グレゴリー将軍	362	8	16
10000	1	4	1147	90	400	1000	0	320	0	0	1	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	40000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	Le'Solar	ハハパオン	363	8	187
12800	4	4	149	0	451	1500	0	320	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	20	10	2000	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	Project A	巨匠	364	23	24
16000	6	6	222	60	300	750	0	320	0	0	1	61	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	300	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	2500	30	40	1000	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	Corporal Weyland	キャプテン・モグー	365	45	180
30000	3	6	1234	120	840	2222	0	320	0	0	1	59	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	12000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	Spacefish Jones	スペースマンボルグ	366	62	298
1399999	5	3	17999	106	1000	6000	0	320	0	0	1	90	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	17999	17999	120	150	1	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	The Cat God	神さま	367	51	361
400000	8	36	8000	0	300	1500	0	320	0	0	1	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	-700	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70			368	55	70
240000	3	10	5000	76	550	1600	0	320	0	0	1	44	0	0	0	1	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76			369	32	195
300000	5	9	5555	59	550	1800	0	320	0	0	1	65	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	400	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123			370	58	182
200000	4	10	6000	65	450	1500	0	320	0	0	1	40	0	0	0	1	0	0	0	0	100	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89			371	49	169
1500000	8	6	5000	0	600	4000	0	320	0	0	1	64	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	100	0	600	500	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	5000	5000	68	74	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111			372	37	111
20000	3	11	3500	0	350	2250	0	320	0	0	1	88	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121			373	33	121
100000	3	7	2800	0	400	3000	0	320	0	0	1	71	0	0	0	1	0	0	0	0	0	0	30	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	2800	0	89	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118			374	29	118
50000	4	12	3333	75	240	1250	0	320	0	0	1	32	0	0	0	0	1	1	0	0	0	0	0	0	0	0	100	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	266000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	Youcan	大夢くん	375	44	181
100	1	3	1	0	110	4	0	320	0	0	1	30	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50			376	20	50
666666	3	6	555	0	275	3333	0	320	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	100	1	2000	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	Super Cosmic Cyclone	スーパースペースサイクロン	377	4	5
100	0	0	999999	300	300	0	0	320	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	1	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37			378	27	609
800000	4	12	6000	0	170	1200	0	320	0	0	1	14	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	100	150	10	0	0	0	340	-680	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	Winged Pigge	天使ブッタ	379	8	22
2250000	10	30	25000	0	200	3000	0	320	0	0	1	39	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	-800	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	100	1	6000	6000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	Mystic Mask Yulala	謎仮面のウララー	380	22	61
320000	4	20	6000	44	350	1600	0	320	0	0	1	14	0	0	0	1	0	0	0	0	100	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41			381	27	101
720000	2	12	20000	0	160	1400	0	320	0	0	1	29	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65			382	36	65
360000	3	10	8000	47	300	1800	0	320	0	0	1	17	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	100	150	50	0	0	0	350	-700	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55			383	38	110
450000	3	6	4500	0	150	1500	0	320	0	0	1	17	0	0	0	1	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32			384	15	32
50000	4	9	5000	21	155	150	0	320	0	0	0	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27			385	12	56
10000	1	0	100	132	750	0	0	320	0	0	1	36	0	0	0	0	0	0	0	0	0	0	100	150	0	0	0	0	100	150	50	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49			386	13	299
248000	4	6	54000	134	800	900	0	320	0	1	1	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1200	300	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	Hackey	ヒウマ	387	27	306
500	3	10	1000	15	110	75	0	320	0	0	0	14	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	266000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	UltraBaaBaa	ウルトラメェメェ	388	11	43
30000	2	10	1000	0	330	250	0	320	0	1	1	24	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32			389	8	32
180000	1	8	7500	0	240	1000	0	320	0	0	1	2	0	0	0	1	0	0	0	0	0	0	50	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64			390	62	64
900	3	8	40	0	120	450	0	320	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10			391	3	10
120000	3	6	3000	0	500	3000	0	320	0	0	1	38	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	103			392	65	103
100000	2	2	15000	115	1000	5000	0	320	0	0	1	130	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2000	-4500	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	236			393	106	359
500000	4	4	15000	0	475	7000	0	320	0	0	1	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	150	50	0	0	0	200	550	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	154			394	62	154
2500000	5	8	150000	64	400	9000	0	320	0	0	1	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	900	-4500	1	0	1	1	1	1	0	0	0	0	0	0	0	-1	-1	0	-1	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	131			395	78	180
2400000	12	5	20000	0	240	999	0	320	0	0	1	4	0	0	0	1	0	0	0	0	0	0	0	0	50	0	100	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	7	20000	20000	19	139	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181			396	42	181
2400000	12	5	20000	0	240	999	0	320	0	0	1	4	0	0	0	1	0	0	0	0	0	0	0	0	50	0	100	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	7	20000	20000	19	139	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181			397	42	181
1	1	8	1	0	100	1	0	320	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30			398	20	30
32000	4	12	2500	0	400	550	0	320	0	0	1	52	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	2500	0	57	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75			399	18	75
200000	1	6	3000	0	220	750	0	320	0	0	1	27	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81			400	54	81
120000	2	10	10000	0	330	1000	0	320	0	0	1	50	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	100	100	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97			401	47	97
16000	3	8	1650	0	400	800	0	320	0	0	1	56	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	160	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116			402	60	116
150000	2	26	6000	0	260	800	0	320	0	0	1	55	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	100	150	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111			403	56	111
100000	3	6	4000	65	480	800	0	320	0	0	1	39	0	0	0	1	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106			404	67	168
3000000	10	23	22222	0	200	6000	0	320	0	0	1	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	-540	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	Mecha-Bun	レジェンドブンブンΩ	405	8	18
3000000	5	13	11111	0	200	6000	0	320	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	-600	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	100	300	0	0	0	0	0	0	0	0	0	0	16	Relic Bun-Bun	真レジェンドブンブン	406	6	16
75000	3	20	12000	15	120	100	0	320	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	35	100	0	0	0	0	0	0	0	0	0	0	42	Relic Doge	古代わんこ	407	38	42
240000	6	15	9900	100	300	2222	0	320	0	0	1	43	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	-900	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101			408	58	242
250000	2	9	36000	88	390	3000	0	320	0	0	1	92	0	0	0	1	0	0	0	0	100	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136			409	44	267
130000	2	7	8000	0	420	500	0	320	0	0	1	26	0	0	0	1	0	0	0	0	0	0	100	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68			410	42	68
200000	4	15	2025	0	225	1800	0	320	0	0	1	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	50	10	2000	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16			411	10	16
50000	5	40	12500	0	110	50	0	320	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	100	150	0	0	0	0	0	0	0	0	0	0	13	Sir Rel	イングリッス	412	7	13
2400000	1	4	12000	0	80	1000	0	320	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	100	300	0	0	0	0	0	0	0	0	0	0	12	Oldhorn	コライノくん	413	6	12
800000	1	20	11111	0	340	1500	0	320	0	0	1	34	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	440	-880	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	100	60	0	0	0	0	0	0	0	0	0	0	88	Othom	超町長	414	54	88
4800	2	9	270	0	120	360	0	320	0	0	0	9	0	0	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11			415	2	11
400000	3	15	9000	0	270	1800	0	320	0	0	1	17	0	1	0	0	0	0	0	100	0	0	40	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41			416	24	41
40000	1	50	50	0	100	1000	0	320	0	0	1	44	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	15000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	Kid Tappa	マナブくん	417	406	450
700	4	6	100	180	450	150	0	320	0	0	1	20	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	150	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	65000	100	30	1000	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	Ribbo	ゲコック	418	21	379
1499999	5	3	999	50	300	6000	0	320	0	0	1	90	0	0	0	1	0	0	0	100	0	0	100	50	0	0	0	0	0	0	0	0	0	0	1000	-2000	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	999	65999	150	300	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	401	Cat God	神さま（本気）	419	101	401
360000	6	9	6000	70	449	750	0	320	0	0	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	300	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	100	150	0	0	0	0	0	0	0	0	0	0	20	Loris	ダテメガネル	420	9	150
600000	1	6	12000	11	320	4590	0	320	0	0	1	29	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40			421	11	50
400000	10	20	4400	15	300	2000	0	320	0	1	1	7	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13			422	6	36
1111111	1	2	6000	0	500	3000	0	320	0	0	1	24	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	100	300	0	0	0	0	0	0	0	0	0	0	41	Lowkey	古我王	423	17	41
1360000	10	32	9000	0	310	1080	0	320	0	0	1	4	0	0	0	0	0	0	0	100	0	0	100	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	100	150	0	0	0	0	0	0	0	0	0	0	17	M. Ost	オールドリー	424	13	17
