slot number	?0	rarity	Gacha	DMG	DPS	internalname	correctname	searchname	Base HP	Knockback	Movespeed	BaseDmg	Half time between attacks	Range	Cost	Base Cost	Respawn time no treasures (f)	?1	Hitbox size	Red	?2	Area	First frame atk	?3	?4	Floating	Black	Metal	White	Angel	Alien	Zombie	Strong against	knockback %	Freeze %	Freeze by frames	Slow Chance	Slow Length	Resistant	Massive Dmg	Critical %	Only attacks?	Extra Money	Base Destroyer	Wave chance	Wave level	Weaken chance %	Weaken Length	Weaken by %	Strengthen at % health	Increase damage by	Survive chance %	Metal attrib	Standing Distance	LD width	Resist shockwave	Wave Blocker	Resist  Knockback	Resist Freeze	Resist Slow	Resist Weaken	Zombie Killer	Witch Killer	Target Witch	# of atks before not moving	Shield Wall flag	1 multihit BaseDmg	2 multihit BaseDmg	1 multihit frame	2 multihit frame	Use ability 1st hit	Use ability first multi hit	Use Ability 2 multihit	Spawn Animation	Soul animation	Unique Spawn Animation	Marks Legend forms? + Moneko	?5	?6	Barrier breaker % chance	Warp Chance	Warp duration	Minimum Warp	Maximum Warp	Warp Blocker	Target eva angels	Eva killer?	Target Relic	Resist Curse	Insanely Resistant	Insanely Massive Dmg	Savage blow %	Savage blow dmgX	Dodge Chance	Dodge time	Full Swing	correctname	atk freq	backswing	dps
139	3	0	0	1190	0	unit140	jap139b	jap139b	450	3	9	70	20	300	750	500	200	0	320	0	0	0	11	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	jap139b	50	26	42
139	4	0	0	1190	0	unit140	jap139e	jap139e	450	3	9	70	20	300	750	500	200	0	320	0	0	0	11	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	jap139e	50	26	42
139	5	0	0	1190	0	unit140	jap139t	jap139t	450	3	9	70	20	300	750	500	200	0	320	0	0	0	11	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	jap139t	50	26	42
140	3	E	26	2635	791	unit141	Squish Ball Cat	squish ball cat	400	5	36	155	30	160	870	580	165	0	320	0	0	1	41	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	Squish Ball Cat	105	64	44,28571429
140	4	E	26	2635	760	unit141	Muscleman Cat	muscleman cat	400	5	36	155	30	160	870	580	165	0	320	0	0	1	41	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	Muscleman Cat	101	60	46,03960396
141	3	0	0	51	0	unit142	jap141b	jap141b	100	2	8	3	100	540	1166	777	1111	0	320	1	0	0	63	0	9	1	1	1	1	1	1	1	0	0	100	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	91	jap141b	262	28	0,3435114504
141	4	0	0	51	0	unit142	jap141e	jap141e	100	2	8	3	100	540	1166	777	1111	0	320	1	0	0	63	0	9	1	1	1	1	1	1	1	0	0	100	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	91	jap141e	262	28	0,3435114504
142	3	0	0	510	0	unit143	jap142b	jap142b	240	1	7	30	0	160	540	360	290	0	320	0	0	0	8	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	jap142b	38	30	23,68421053
142	4	0	0	510	0	unit143	jap142e	jap142e	240	1	7	30	0	160	540	360	290	0	320	0	0	0	8	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	jap142e	38	30	23,68421053
143	3	U	1	17935	2717	unit144	Nurse Cat	nurse cat	1050	3	6	1055	50	435	4350	2900	1950	0	320	0	0	1	99	0	9	1	1	0	0	0	0	0	0	50	0	0	50	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	Nurse Cat	198	58	159,8484848
143	4	U	1	34085	4505	unit144	Heartful Nurse Cat	heartful nurse cat	2250	3	6	2005	50	435	4350	2900	1950	0	320	0	0	1	99	0	9	1	1	0	0	0	0	0	0	50	0	0	50	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	Heartful Nurse Cat	198	58	303,7878788
143	5	U	1	38335	3075	unit144	Joyful Nurse Cat	joyful nurse cat	2850	3	12	2255	50	460	4350	2900	1950	0	320	0	0	1	99	0	9	1	1	0	0	0	0	0	0	50	0	0	50	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	Joyful Nurse Cat	198	58	341,6666667
144	3	S	0	1088	242	unit145	Cat Base Mini	cat base mini	1000	2	5	64	40	350	990	660	520	0	320	0	0	0	56	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	Cat Base Mini	135	31	14,22222222
144	4	S	0	1088	242	unit145	Cat Base Jr	cat base jr	1000	2	5	64	40	350	990	660	520	0	320	0	0	0	56	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	Cat Base Jr	135	31	14,22222222
145	3	R	0	1360	510	unit146	Cat Gunslinger	cat gunslinger	310	3	9	80	0	290	645	430	230	0	320	0	0	0	4	0	9	0	1	0	0	0	0	0	0	0	0	0	30	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	Cat Gunslinger	81	77	29,62962963
145	4	R	0	1581	593	unit146	Cat Eastwood	cat eastwood	360	3	9	93	0	290	645	430	230	0	320	0	0	0	4	0	9	0	1	0	0	0	0	0	0	0	0	0	30	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	Cat Eastwood	81	77	34,44444444
145	5	R	0	1802	659	unit146	Rodeo Cat	rodeo cat	460	3	9	106	0	320	645	430	230	0	320	0	0	0	4	0	9	0	1	0	0	0	0	0	0	0	0	0	30	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	Rodeo Cat	83	79	38,31325301
146	3	R	0	782	309	unit147	Stilts Cat	stilts cat	335	3	6	46	30	310	570	380	260	0	320	0	0	0	17	0	9	0	0	0	0	1	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	Stilts Cat	76	24	18,15789474
146	4	R	0	1122	443	unit147	Totem Cat	totem cat	398	3	6	66	30	310	570	380	260	0	320	0	0	0	17	0	9	0	0	0	0	1	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	Totem Cat	76	24	26,05263158
146	5	R	0	2244	886	unit147	Acrobat Cat	acrobat cat	796	3	6	132	30	310	570	380	260	0	320	0	0	0	17	0	9	0	0	0	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	Acrobat Cat	76	24	52,10526316
147	3	R	0	1309	524	unit148	Tin Cat	tin cat	605	3	8	77	20	295	510	340	230	0	320	0	0	0	25	0	9	0	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	Tin Cat	76	51	30,39473684
147	4	R	0	1819	728	unit148	Plane Cat	plane cat	750	3	15	107	20	295	510	340	230	0	320	0	0	0	25	0	9	0	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	Plane Cat	76	51	42,23684211
147	5	R	0	2329	635	unit148	Robocat	robocat	895	3	10	137	20	345	510	340	230	0	320	0	0	0	25	0	9	0	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	Robocat	76	51	54,07894737
148	3	R	0	544	1813	unit149	Rocker Cat	rocker cat	450	1	8	32	0	120	315	210	190	0	320	0	0	0	5	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	Rocker Cat	10	5	96
148	4	R	0	918	2504	unit149	Artist Cat	artist cat	750	1	8	54	0	120	315	210	190	0	320	0	0	0	5	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	Artist Cat	10	5	162
148	5	R	0	1020	712	unit149	Ramen Cat	ramen cat	1050	1	8	60	0	120	315	210	190	0	320	0	0	0	5	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	Ramen Cat	10	5	180
149	3	R	0	4590	1324	unit150	Mer-Cat	mer-cat	320	4	4	270	40	190	540	360	190	0	320	0	0	0	25	0	9	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	Mer-Cat	104	26	77,88461538
149	4	R	0	5610	1618	unit150	Commando Cat	commando cat	380	4	4	330	40	190	540	360	190	0	320	0	0	0	25	0	9	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	Commando Cat	104	26	95,19230769
149	5	R	0	5610	1603	unit150	Cameraman Cat	cameraman cat	570	4	6	330	40	250	540	360	190	0	320	0	0	1	26	0	9	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	Cameraman Cat	105	25	94,28571429
150	3	S	0	11220	4007	unit151	Juliet Cat	juliet cat	1250	3	8	660	0	220	825	550	290	0	320	0	0	1	70	0	9	0	0	0	0	1	0	0	0	0	40	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	Juliet Cat	85	15	232,9411765
150	4	S	0	12070	4311	unit151	Princess Juliet Cat	princess juliet cat	1250	3	8	710	0	220	825	550	290	0	320	0	0	1	70	0	9	0	0	0	0	1	0	0	0	0	40	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	Princess Juliet Cat	85	15	250,5882353
150	5	S	0	12070	3516	unit151	Juliet the Maiko	juliet the maiko	1250	3	8	710	0	250	825	550	245	0	320	0	0	1	70	0	9	0	0	0	0	1	0	0	0	0	40	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	Juliet the Maiko	85	15	250,5882353
151	3	S	0	8585	2146	unit152	Weightlifter Cat	weightlifter cat	1350	2	6	505	0	220	1365	910	420	0	320	0	0	1	18	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	Weightlifter Cat	121	103	125,2066116
151	4	S	0	12155	3039	unit152	Ring Girl Cat	ring girl cat	1550	2	6	715	0	220	1365	910	420	0	320	0	0	1	18	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	Ring Girl Cat	121	103	177,2727273
151	5	S	0	15725	2791	unit152	Pizza Cat	pizza cat	1950	4	6	925	0	270	1365	910	420	0	320	0	0	1	18	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	Pizza Cat	121	103	229,338843
152	3	S	0	4080	1330	unit153	Figure Skating Cats	figure skating cats	510	3	7	240	40	355	1155	770	240	0	320	0	0	1	13	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	Figure Skating Cats	92	48	78,26086957
152	4	S	0	5780	1885	unit153	Drama Cats	drama cats	615	3	7	340	40	355	1155	770	240	0	320	0	0	1	13	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	Drama Cats	92	48	110,8695652
152	5	S	0	8330	2716	unit153	Slapstick Cats	slapstick cats	825	3	7	490	40	355	1155	770	240	0	320	0	0	1	13	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	61	Slapstick Cats	92	48	159,7826087
153	3	S	0	5610	1238	unit154	Cat Toaster	cat toaster	620	3	11	330	50	330	1200	800	400	0	320	0	0	1	37	0	9	0	0	0	0	1	0	0	0	0	0	0	30	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	Cat Toaster	136	24	72,79411765
153	4	S	0	6800	1500	unit154	Cat Projector	cat projector	720	3	11	400	50	330	1200	800	400	0	320	0	0	1	37	0	9	0	0	0	0	1	0	0	0	0	0	0	30	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	Cat Projector	136	24	88,23529412
153	5	S	0	10200	2250	unit154	Catophone	catophone	1080	3	11	600	50	330	1200	800	400	0	320	0	0	1	37	0	9	0	0	0	0	1	0	0	0	0	0	0	30	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	Catophone	136	24	132,3529412
154	3	R	0	1241	423	unit155	Hoop Cat	hoop cat	570	3	9	73	40	190	660	440	290	0	320	0	0	0	9	0	9	0	0	1	0	0	0	0	0	0	20	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	Hoop Cat	88	26	24,88636364
154	4	R	0	1411	481	unit155	Showoff Cat	showoff cat	670	3	9	83	40	190	660	440	290	0	320	0	0	0	9	0	9	0	0	1	0	0	0	0	0	0	20	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	Showoff Cat	88	26	28,29545455
154	5	R	0	1411	286	unit155	Hoopmaster Cat	hoopmaster cat	870	3	9	83	40	215	660	440	290	0	320	0	0	0	9	0	9	0	0	1	0	0	0	0	0	0	40	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	Hoopmaster Cat	88	26	28,29545455
155	3	0	0	136	0	unit156	jap155b	jap155b	100	3	10	8	15	140	75	50	75	0	320	0	0	0	8	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	jap155b	37	1	6,486486486
155	4	0	0	136	0	unit156	jap155e	jap155e	100	3	10	8	15	140	75	50	75	0	320	0	0	0	8	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	jap155e	49	41	4,897959184
156	3	0	0	255	0	unit157	jap156b	jap156b	180	3	9	15	0	150	330	220	145	0	320	0	0	0	4	0	9	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	jap156b	41	37	10,97560976
156	4	0	0	2635	0	unit157	jap156e	jap156e	230	2	4	155	40	210	1125	750	190	0	320	0	0	1	29	0	9	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	jap156e	108	-16	43,05555556
157	3	0	0	1190	0	unit158	jap157b	jap157b	565	3	5	70	0	125	225	150	280	0	320	0	0	1	20	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	jap157b	81	61	25,92592593
157	4	0	0	1190	0	unit158	jap157e	jap157e	565	3	5	70	0	125	225	150	280	0	320	0	0	1	20	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	jap157e	81	61	25,92592593
158	3	U	2	16235	3359	unit159	Uesugi Kenshin	uesugi kenshin	2780	3	13	955	55	405	5475	3650	2300	0	320	0	0	1	36	0	6	0	1	0	0	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	Uesugi Kenshin	145	52	197,5862069
158	4	U	2	27574	5705	unit159	Wargod Kenshin	wargod kenshin	3340	3	13	1622	55	405	5475	3650	2300	0	320	0	0	1	36	0	6	0	1	0	0	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	Wargod Kenshin	145	52	335,5862069
158	5	U	2	27574	2643	unit159	Immortal Kenshin	immortal kenshin	4460	3	18	1622	47	405	5475	3650	2300	0	320	0	0	1	36	0	6	0	1	0	0	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	Immortal Kenshin	129	52	377,2093023
159	3	U	3	18700	3740	unit160	Kalisa	kalisa	1520	5	27	1100	0	325	4125	2750	1100	0	320	0	0	1	40	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	Kalisa	151	111	218,5430464
159	4	U	3	30600	5276	unit160	Kalisa type x	kalisa type x	2540	5	27	1800	0	325	4125	2750	1100	0	320	0	0	1	40	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	Kalisa type x	151	111	357,615894
159	5	U	3	42500	3923	unit160	Divine Kalisa	divine kalisa	2540	5	27	2500	0	355	4125	2750	1100	0	320	0	0	1	40	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	Divine Kalisa	151	111	496,6887417
160	3	0	0	9010	0	unit161	jap160b	jap160b	1400	4	7	530	60	315	1875	1250	950	0	320	0	0	1	33	0	7	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	jap160b	152	35	104,6052632
160	4	0	0	10200	0	unit161	jap160e	jap160e	1900	4	7	600	60	315	1875	1250	950	0	320	0	0	1	33	0	7	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	jap160e	152	35	118,4210526
